kind,name,id,time,team
Start,ComputeCosine,Sense1_Pride6,4232772460713,flying_concrete_godzillas
End,ComputeCosine,Sense1_Pride6,4232772656665,flying_concrete_godzillas
End,Collect,Pride5,4232822813418,flying_concrete_godzillas
Start,Collect,Pride5,4232823124234,flying_concrete_godzillas
End,Collect,Pride5,4232945950085,flying_concrete_godzillas
Start,Collect,Pride5,4232946249201,flying_concrete_godzillas
End,Collect,Sense6,4232985752596,flying_concrete_godzillas
Start,ComputeScalar,Sense6_Pride6,4232986009664,flying_concrete_godzillas
Start,ComputeScalar,Sense6,4232994663873,flying_concrete_godzillas
End,Collect,Pride5,4232999475640,flying_concrete_godzillas
Start,Collect,Pride5,4232999686079,flying_concrete_godzillas
Start,Collect,Sense3,4233001538496,flying_concrete_godzillas
End,Collect,Sense3,4233014841230,flying_concrete_godzillas
Start,Collect,Sense2,4233026781714,flying_concrete_godzillas
End,Collect,Sense2,4233029804941,flying_concrete_godzillas
Start,Collect,Sense5,4233029962000,flying_concrete_godzillas
End,ComputeScalar,Sense6,4233026171878,flying_concrete_godzillas
Start,ComputeScalar,Pride6,4233030520311,flying_concrete_godzillas
End,ComputeScalar,Sense6_Pride6,4233052923154,flying_concrete_godzillas
Start,ComputeScalar,Sense3_Pride5,4233053214212,flying_concrete_godzillas
End,ComputeScalar,Sense3_Pride5,4233056906400,flying_concrete_godzillas
Start,ComputeScalar,Sense2_Pride5,4233057173930,flying_concrete_godzillas
End,ComputeScalar,Sense2_Pride5,4233059402268,flying_concrete_godzillas
End,ComputeScalar,Pride6,4233062073268,flying_concrete_godzillas
Start,ComputeScalar,Sense3,4233062264065,flying_concrete_godzillas
End,ComputeScalar,Sense3,4233064549711,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233064680399,flying_concrete_godzillas
Start,ComputeCosine,Sense6_Pride6,4233065248233,flying_concrete_godzillas
End,ComputeCosine,Sense6_Pride6,4233065362631,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233079240099,flying_concrete_godzillas
Start,ComputeScalar,Sense2,4233079505999,flying_concrete_godzillas
Start,ComputeCosine,Sense3_Pride5,4233079514969,flying_concrete_godzillas
End,ComputeCosine,Sense3_Pride5,4233079683290,flying_concrete_godzillas
End,ComputeScalar,Sense2,4233080893479,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233080945481,flying_concrete_godzillas
End,Collect,Pride5,4233087858882,flying_concrete_godzillas
Start,Collect,Pride5,4233088121587,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233093530422,flying_concrete_godzillas
End,Collect,Sense5,4233097113271,flying_concrete_godzillas
Start,ComputeScalar,Sense5_Pride5,4233097346413,flying_concrete_godzillas
Start,ComputeCosine,Sense2_Pride5,4233100610675,flying_concrete_godzillas
End,ComputeCosine,Sense2_Pride5,4233100731238,flying_concrete_godzillas
Start,ComputeScalar,Sense5,4233104682705,flying_concrete_godzillas
Start,Collect,Sense4,4233112553808,flying_concrete_godzillas
End,ComputeScalar,Sense5,4233123567277,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233123731562,flying_concrete_godzillas
End,ComputeScalar,Sense5_Pride5,4233134833441,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233153939877,flying_concrete_godzillas
Start,ComputeCosine,Sense5_Pride5,4233154414874,flying_concrete_godzillas
End,ComputeCosine,Sense5_Pride5,4233154587154,flying_concrete_godzillas
End,Collect,Sense4,4233167661210,flying_concrete_godzillas
Start,ComputeScalar,Sense4_Pride5,4233170758546,flying_concrete_godzillas
Start,Collect,Sense1,4233180113410,flying_concrete_godzillas
Start,ComputeScalar,Sense4,4233180126808,flying_concrete_godzillas
End,Collect,Sense1,4233187063726,flying_concrete_godzillas
Start,Collect,Sense6,4233187355367,flying_concrete_godzillas
End,ComputeScalar,Sense4,4233187742719,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233187830554,flying_concrete_godzillas
End,ComputeScalar,Sense4_Pride5,4233179859267,flying_concrete_godzillas
Start,ComputeScalar,Sense1_Pride5,4233188735567,flying_concrete_godzillas
End,ComputeScalar,Sense1_Pride5,4233192922279,flying_concrete_godzillas
End,Collect,Pride5,4233208793506,flying_concrete_godzillas
Start,Collect,Pride4,4233216157338,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233215750533,flying_concrete_godzillas
Start,ComputeCosine,Sense4_Pride5,4233226312885,flying_concrete_godzillas
End,ComputeCosine,Sense4_Pride5,4233226416292,flying_concrete_godzillas
Start,ComputeScalar,Sense1,4233226614071,flying_concrete_godzillas
End,ComputeScalar,Sense1,4233227710716,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233227754015,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233297578084,flying_concrete_godzillas
End,Collect,Pride4,4233298113366,flying_concrete_godzillas
Start,Collect,Pride4,4233298330072,flying_concrete_godzillas
Start,ComputeCosine,Sense1_Pride5,4233298348964,flying_concrete_godzillas
End,ComputeCosine,Sense1_Pride5,4233298476214,flying_concrete_godzillas
End,Collect,Pride4,4233321229606,flying_concrete_godzillas
Start,Collect,Pride4,4233324709635,flying_concrete_godzillas
End,Collect,Pride4,4233347846838,flying_concrete_godzillas
Start,Collect,Pride4,4233348184240,flying_concrete_godzillas
End,Collect,Pride4,4233369382984,flying_concrete_godzillas
Start,Collect,Pride4,4233370029986,flying_concrete_godzillas
End,Collect,Sense6,4233386359820,flying_concrete_godzillas
Start,ComputeScalar,Sense6,4233386823903,flying_concrete_godzillas
Start,Collect,Sense3,4233387531838,flying_concrete_godzillas
Start,ComputeScalar,Sense6_Pride5,4233396775364,flying_concrete_godzillas
End,Collect,Sense3,4233399895701,flying_concrete_godzillas
Start,Collect,Sense2,4233400138776,flying_concrete_godzillas
End,Collect,Sense2,4233411166182,flying_concrete_godzillas
Start,Collect,Sense5,4233414360202,flying_concrete_godzillas
End,ComputeScalar,Sense6,4233408200046,flying_concrete_godzillas
Start,ComputeScalar,Pride5,4233416846468,flying_concrete_godzillas
End,Collect,Pride4,4233414106232,flying_concrete_godzillas
Start,Collect,Pride4,4233422862168,flying_concrete_godzillas
End,ComputeScalar,Pride5,4233427359825,flying_concrete_godzillas
Start,ComputeScalar,Sense3,4233427623439,flying_concrete_godzillas
End,ComputeScalar,Sense3,4233429864961,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233429935577,flying_concrete_godzillas
End,ComputeScalar,Sense6_Pride5,4233434347693,flying_concrete_godzillas
Start,ComputeScalar,Sense3_Pride4,4233434597997,flying_concrete_godzillas
Start,ComputeCosine,Sense6_Pride5,4233434616638,flying_concrete_godzillas
End,ComputeCosine,Sense6_Pride5,4233434724425,flying_concrete_godzillas
End,ComputeScalar,Sense3_Pride4,4233437956765,flying_concrete_godzillas
Start,ComputeScalar,Sense2_Pride4,4233438170836,flying_concrete_godzillas
End,ComputeScalar,Sense2_Pride4,4233440025950,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233448187755,flying_concrete_godzillas
Start,ComputeScalar,Sense2,4233448494236,flying_concrete_godzillas
End,ComputeScalar,Sense2,4233449612093,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233449680940,flying_concrete_godzillas
Start,ComputeCosine,Sense3_Pride4,4233450802703,flying_concrete_godzillas
End,ComputeCosine,Sense3_Pride4,4233451045777,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233454583215,flying_concrete_godzillas
Start,ComputeCosine,Sense2_Pride4,4233454907537,flying_concrete_godzillas
End,ComputeCosine,Sense2_Pride4,4233454969799,flying_concrete_godzillas
End,Collect,Pride4,4233477481710,flying_concrete_godzillas
End,Collect,Sense5,4233495371186,flying_concrete_godzillas
Start,Collect,Sense4,4233495648606,flying_concrete_godzillas
Start,ComputeScalar,Sense5,4233495662027,flying_concrete_godzillas
Start,ComputeScalar,Sense5_Pride4,4233504850718,flying_concrete_godzillas
End,ComputeScalar,Sense5,4233510441466,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233510591752,flying_concrete_godzillas
End,Collect,Sense4,4233515305410,flying_concrete_godzillas
Start,Collect,Sense1,4233515540110,flying_concrete_godzillas
End,Collect,Sense1,4233517137113,flying_concrete_godzillas
Start,Collect,Sense6,4233517408066,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233526687327,flying_concrete_godzillas
Start,ComputeScalar,Sense4,4233527073340,flying_concrete_godzillas
End,ComputeScalar,Sense5_Pride4,4233532264937,flying_concrete_godzillas
Start,ComputeCosine,Sense5_Pride4,4233532860338,flying_concrete_godzillas
End,ComputeCosine,Sense5_Pride4,4233532919182,flying_concrete_godzillas
Start,ComputeScalar,Sense4_Pride4,4233536070963,flying_concrete_godzillas
End,ComputeScalar,Sense4,4233541869895,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233541989408,flying_concrete_godzillas
End,ComputeScalar,Sense4_Pride4,4233553116217,flying_concrete_godzillas
Start,ComputeScalar,Sense1_Pride4,4233553405852,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233553882173,flying_concrete_godzillas
Start,ComputeCosine,Sense4_Pride4,4233553993569,flying_concrete_godzillas
End,ComputeCosine,Sense4_Pride4,4233554048742,flying_concrete_godzillas
Start,ComputeScalar,Sense1,4233554342881,flying_concrete_godzillas
End,ComputeScalar,Sense1_Pride4,4233555436984,flying_concrete_godzillas
End,ComputeScalar,Sense1,4233554768101,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233555551304,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233559882708,flying_concrete_godzillas
Start,ComputeCosine,Sense1_Pride4,4233560067607,flying_concrete_godzillas
End,ComputeCosine,Sense1_Pride4,4233560132424,flying_concrete_godzillas
End,Collect,Sense6,4233676348726,flying_concrete_godzillas
Start,ComputeScalar,Sense6_Pride4,4233676669438,flying_concrete_godzillas
Start,ComputeScalar,Sense6,4233680627300,flying_concrete_godzillas
End,ComputeScalar,Sense6,4233698712086,flying_concrete_godzillas
Start,ComputeScalar,Pride4,4233698950134,flying_concrete_godzillas
End,ComputeScalar,Sense6_Pride4,4233698712113,flying_concrete_godzillas
End,ComputeScalar,Pride4,4233705132881,flying_concrete_godzillas
Start,ComputeCosine,Sense6_Pride4,4233705326355,flying_concrete_godzillas
End,ComputeCosine,Sense6_Pride4,4233705947863,flying_concrete_godzillas
