kind,name,id,time,team
Start,ComputeCosine,Pride6_Sense1,15053424633597,Fabatyu
End,ComputeCosine,Pride6_Sense1,15053427377848,Fabatyu
Start,Tokenize,Sense2,15066986235124,Fabatyu
Start,Collect,Sense2,15066990728905,Fabatyu
End,Tokenize,Sense2,15066990660908,Fabatyu
Start,Tokenize,Pride6,15066997709916,Fabatyu
End,Collect,Sense2,15067012934800,Fabatyu
End,Tokenize,Pride6,15067014302435,Fabatyu
Start,Collect,Pride6,15067014325956,Fabatyu
End,Collect,Pride6,15067103096936,Fabatyu
Start,ComputeScalar,Sense2,15067365586656,Fabatyu
End,ComputeScalar,Sense2,15067368728625,Fabatyu
Start,ComputeScalar,Pride6_Sense2,15153824368794,Fabatyu
Start,ComputeScalar,Pride6,15153824343990,Fabatyu
End,ComputeScalar,Pride6,15153835913721,Fabatyu
End,ComputeScalar,Pride6_Sense2,15153840142357,Fabatyu
Start,ComputeCosine,Pride6_Sense2,15153840193675,Fabatyu
End,ComputeCosine,Pride6_Sense2,15153842407208,Fabatyu
Start,Tokenize,Sense3,15163216798390,Fabatyu
Start,Tokenize,Pride6,15163220381269,Fabatyu
End,Tokenize,Sense3,15163221580837,Fabatyu
Start,Collect,Sense3,15163221639425,Fabatyu
End,Tokenize,Pride6,15163246065696,Fabatyu
Start,Collect,Pride6,15163246128134,Fabatyu
End,Collect,Sense3,15163257631579,Fabatyu
End,Collect,Pride6,15163336553277,Fabatyu
Start,ComputeScalar,Sense3,15164457016357,Fabatyu
End,ComputeScalar,Sense3,15164460278068,Fabatyu
Start,ComputeScalar,Pride6_Sense3,15234060548431,Fabatyu
Start,ComputeScalar,Pride6,15234060528331,Fabatyu
End,ComputeScalar,Pride6,15234071860287,Fabatyu
End,ComputeScalar,Pride6_Sense3,15234077770027,Fabatyu
Start,ComputeCosine,Pride6_Sense3,15234077850426,Fabatyu
End,ComputeCosine,Pride6_Sense3,15234079400669,Fabatyu
Start,Tokenize,Sense4,15302854664178,Fabatyu
End,Tokenize,Sense4,15302861604563,Fabatyu
Start,Collect,Sense4,15302861678547,Fabatyu
Start,Tokenize,Pride6,15302862300783,Fabatyu
End,Tokenize,Pride6,15302882785801,Fabatyu
Start,Collect,Pride6,15302882872615,Fabatyu
End,Collect,Sense4,15302908969727,Fabatyu
End,Collect,Pride6,15302981603212,Fabatyu
Start,ComputeScalar,Sense4,15307059774378,Fabatyu
End,ComputeScalar,Sense4,15307064502513,Fabatyu
Start,ComputeScalar,Pride6_Sense4,15345753823968,Fabatyu
Start,ComputeScalar,Pride6,15345753806434,Fabatyu
End,ComputeScalar,Pride6,15345764823637,Fabatyu
End,ComputeScalar,Pride6_Sense4,15345773290744,Fabatyu
Start,ComputeCosine,Pride6_Sense4,15345773369005,Fabatyu
End,ComputeCosine,Pride6_Sense4,15345775103994,Fabatyu
Start,Tokenize,Pride6,15356448822520,Fabatyu
Start,Tokenize,Sense5,15356448822520,Fabatyu
Start,Collect,Sense5,15356468057509,Fabatyu
End,Tokenize,Sense5,15356467992505,Fabatyu
End,Tokenize,Pride6,15356471209313,Fabatyu
Start,Collect,Pride6,15356471245664,Fabatyu
End,Collect,Sense5,15356544810149,Fabatyu
End,Collect,Pride6,15356583457174,Fabatyu
Start,ComputeScalar,Sense5,15372046941359,Fabatyu
End,ComputeScalar,Sense5,15372055235267,Fabatyu
Start,ComputeScalar,Pride6_Sense5,15424163310087,Fabatyu
Start,ComputeScalar,Pride6,15424163284428,Fabatyu
End,ComputeScalar,Pride6,15424173374051,Fabatyu
End,ComputeScalar,Pride6_Sense5,15424184311283,Fabatyu
Start,ComputeCosine,Pride6_Sense5,15424184386122,Fabatyu
End,ComputeCosine,Pride6_Sense5,15424185520687,Fabatyu
Start,Tokenize,Sense6,15491169594879,Fabatyu
Start,Tokenize,Pride6,15491169594879,Fabatyu
End,Tokenize,Sense6,15491191867489,Fabatyu
Start,Collect,Sense6,15491191937624,Fabatyu
Start,Collect,Pride6,15491192466203,Fabatyu
End,Tokenize,Pride6,15491192428997,Fabatyu
End,Collect,Sense6,15491300769390,Fabatyu
End,Collect,Pride6,15491301466038,Fabatyu
Start,ComputeScalar,Sense6,15566778516667,Fabatyu
End,ComputeScalar,Sense6,15566788913773,Fabatyu
Start,ComputeScalar,Pride6_Sense6,15568754167374,Fabatyu
Start,ComputeScalar,Pride6,15568754156682,Fabatyu
End,ComputeScalar,Pride6,15568760508616,Fabatyu
End,ComputeScalar,Pride6_Sense6,15568775500429,Fabatyu
Start,ComputeCosine,Pride6_Sense6,15568775577406,Fabatyu
End,ComputeCosine,Pride6_Sense6,15568776795363,Fabatyu
