kind,name,id,time,team
End,Collect,Pride2,6017481550339,Achilleus
Start,ComputeScalar,Pride2,6017481702246,Achilleus
Start,Collect,Sense2,6017481736479,Achilleus
End,ComputeScalar,Pride2,6017482227321,Achilleus
Start,ComputeCosine,Pride2_Sense2,6017482339952,Achilleus
End,Collect,Sense2,6017485240888,Achilleus
Start,ComputeScalar,Sense2,6017485380852,Achilleus
End,ComputeScalar,Sense2,6017485763129,Achilleus
Start,ComputeScalar,Pride2_Sense2,6017485974570,Achilleus
End,ComputeScalar,Pride2_Sense2,6017487799182,Achilleus
End,ComputeCosine,Pride2_Sense2,6017488284387,Achilleus
Start,Tokenize,Pride2,6020491216538,Achilleus
Start,Tokenize,Sense3,6020491581782,Achilleus
End,Tokenize,Pride2,6020495568766,Achilleus
Start,Collect,Pride2,6020495771271,Achilleus
End,Tokenize,Sense3,6020520671386,Achilleus
Start,Collect,Sense3,6020520943579,Achilleus
End,Collect,Pride2,6020521265209,Achilleus
Start,ComputeScalar,Pride2,6020521420384,Achilleus
End,ComputeScalar,Pride2,6020521711468,Achilleus
Start,ComputeCosine,Pride2_Sense3,6020521973415,Achilleus
End,Collect,Sense3,6020528363214,Achilleus
Start,ComputeScalar,Pride2_Sense3,6020528837342,Achilleus
Start,ComputeScalar,Sense3,6020528843765,Achilleus
End,ComputeScalar,Sense3,6020530401135,Achilleus
End,ComputeScalar,Pride2_Sense3,6020530686165,Achilleus
End,ComputeCosine,Pride2_Sense3,6020530821734,Achilleus
Start,Tokenize,Pride2,6023503023070,Achilleus
Start,Tokenize,Sense4,6023504560194,Achilleus
End,Tokenize,Pride2,6023507643646,Achilleus
Start,Collect,Pride2,6023509029653,Achilleus
End,Collect,Pride2,6023512305719,Achilleus
Start,ComputeScalar,Pride2,6023512584377,Achilleus
End,ComputeScalar,Pride2,6023513116830,Achilleus
Start,ComputeCosine,Pride2_Sense4,6023513299511,Achilleus
End,Tokenize,Sense4,6023520830199,Achilleus
Start,Collect,Sense4,6023521281469,Achilleus
End,Collect,Sense4,6023544013846,Achilleus
Start,ComputeScalar,Pride2_Sense4,6023544391174,Achilleus
Start,ComputeScalar,Sense4,6023544392240,Achilleus
End,ComputeScalar,Pride2_Sense4,6023546674952,Achilleus
End,ComputeScalar,Sense4,6023548729063,Achilleus
End,ComputeCosine,Pride2_Sense4,6023549073273,Achilleus
Start,Tokenize,Pride2,6026512250165,Achilleus
Start,Tokenize,Sense5,6026513513613,Achilleus
End,Tokenize,Pride2,6026515305693,Achilleus
Start,Collect,Pride2,6026515499877,Achilleus
End,Collect,Pride2,6026518525086,Achilleus
Start,ComputeScalar,Pride2,6026518769600,Achilleus
End,ComputeScalar,Pride2,6026519367658,Achilleus
