type,name,input_id,time,team,meas_id
QUEUE,ComputeCosine,Pride1_Sense1,19827840899323.0,Team-1,Pride1_Sense1
QUEUE,ComputeScalar1,Pride1,19827841950120.0,Team-1,Pride1_Sense1
QUEUE,ComputeScalar2,Pride1_Sense1,19827848978166.0,Team-1,Pride1_Sense1
QUEUE,ComputeScalar3,Sense1,19827849172449.0,Team-1,Pride1_Sense1
QUEUE,Collect1,Pride1,19827849350304.0,Team-1,Pride1_Sense1
QUEUE,Collect2,Sense1,19827850324714.0,Team-1,Pride1_Sense1
QUEUE,Tokenize1,Pride1,19827851445846.0,Team-1,Pride1_Sense1
QUEUE,Tokenize2,Sense1,19827851593209.0,Team-1,Pride1_Sense1
START,Tokenize1,Pride1,19827851919227.0,Team-1,Pride1_Sense1
START,Tokenize2,Sense1,19827852000675.0,Team-1,Pride1_Sense1
STOP,Tokenize2,Sense1,19827880422465.0,Team-1,Pride1_Sense1
STOP,Tokenize1,Pride1,19827881602645.0,Team-1,Pride1_Sense1
START,Collect2,Sense1,19827882373192.0,Team-1,Pride1_Sense1
START,Collect1,Pride1,19827882426821.0,Team-1,Pride1_Sense1
STOP,Collect1,Pride1,19828135001309.0,Team-1,Pride1_Sense1
START,ComputeScalar1,Pride1,19828136011921.0,Team-1,Pride1_Sense1
STOP,Collect2,Sense1,19828137139172.0,Team-1,Pride1_Sense1
START,ComputeScalar2,Pride1_Sense1,19828137267344.0,Team-1,Pride1_Sense1
START,ComputeScalar3,Sense1,19828137328224.0,Team-1,Pride1_Sense1
STOP,ComputeScalar2,Pride1_Sense1,19828451347479.0,Team-1,Pride1_Sense1
STOP,ComputeScalar1,Pride1,19828604576985.0,Team-1,Pride1_Sense1
STOP,ComputeScalar3,Sense1,19828642695344.0,Team-1,Pride1_Sense1
START,ComputeCosine,Pride1_Sense1,19828643343511.0,Team-1,Pride1_Sense1
STOP,ComputeCosine,Pride1_Sense1,19828643834650.0,Team-1,Pride1_Sense1
QUEUE,ComputeCosine,Pride1_Sense2,19828645341957.0,Team-1,Pride1_Sense2
QUEUE,ComputeScalar1,Pride1,19828645514383.0,Team-1,Pride1_Sense2
QUEUE,ComputeScalar2,Pride1_Sense2,19828645678489.0,Team-1,Pride1_Sense2
QUEUE,ComputeScalar3,Sense2,19828645836174.0,Team-1,Pride1_Sense2
QUEUE,Collect1,Pride1,19828646000391.0,Team-1,Pride1_Sense2
QUEUE,Collect2,Sense2,19828646156514.0,Team-1,Pride1_Sense2
QUEUE,Tokenize1,Pride1,19828646620173.0,Team-1,Pride1_Sense2
QUEUE,Tokenize2,Sense2,19828646654111.0,Team-1,Pride1_Sense2
START,Tokenize1,Pride1,19828646711094.0,Team-1,Pride1_Sense2
START,Tokenize2,Sense2,19828646723082.0,Team-1,Pride1_Sense2
STOP,Tokenize1,Pride1,19828652673044.0,Team-1,Pride1_Sense2
START,Collect1,Pride1,19828653200498.0,Team-1,Pride1_Sense2
STOP,Tokenize2,Sense2,19828656630175.0,Team-1,Pride1_Sense2
START,Collect2,Sense2,19828657066079.0,Team-1,Pride1_Sense2
STOP,Collect1,Pride1,19828759302212.0,Team-1,Pride1_Sense2
START,ComputeScalar1,Pride1,19828759553165.0,Team-1,Pride1_Sense2
STOP,Collect2,Sense2,19829069211417.0,Team-1,Pride1_Sense2
START,ComputeScalar2,Pride1_Sense2,19829069506075.0,Team-1,Pride1_Sense2
START,ComputeScalar3,Sense2,19829069602626.0,Team-1,Pride1_Sense2
STOP,ComputeScalar1,Pride1,19829148495832.0,Team-1,Pride1_Sense2
STOP,ComputeScalar2,Pride1_Sense2,19829516319000.0,Team-1,Pride1_Sense2
STOP,ComputeScalar3,Sense2,19830558629897.0,Team-1,Pride1_Sense2
START,ComputeCosine,Pride1_Sense2,19830559176987.0,Team-1,Pride1_Sense2
STOP,ComputeCosine,Pride1_Sense2,19830559573586.0,Team-1,Pride1_Sense2
QUEUE,ComputeCosine,Pride1_Sense3,19830561084599.0,Team-1,Pride1_Sense3
QUEUE,ComputeScalar1,Pride1,19830561300902.0,Team-1,Pride1_Sense3
QUEUE,ComputeScalar2,Pride1_Sense3,19830561465807.0,Team-1,Pride1_Sense3
QUEUE,ComputeScalar3,Sense3,19830561657249.0,Team-1,Pride1_Sense3
QUEUE,Collect1,Pride1,19830561835274.0,Team-1,Pride1_Sense3
QUEUE,Collect2,Sense3,19830562018245.0,Team-1,Pride1_Sense3
QUEUE,Tokenize1,Pride1,19830562503633.0,Team-1,Pride1_Sense3
QUEUE,Tokenize2,Sense3,19830562537959.0,Team-1,Pride1_Sense3
START,Tokenize2,Sense3,19830562593239.0,Team-1,Pride1_Sense3
START,Tokenize1,Pride1,19830562782488.0,Team-1,Pride1_Sense3
STOP,Tokenize1,Pride1,19830566122625.0,Team-1,Pride1_Sense3
START,Collect1,Pride1,19830566472012.0,Team-1,Pride1_Sense3
STOP,Tokenize2,Sense3,19830574794024.0,Team-1,Pride1_Sense3
START,Collect2,Sense3,19830575434965.0,Team-1,Pride1_Sense3
STOP,Collect1,Pride1,19830676602409.0,Team-1,Pride1_Sense3
START,ComputeScalar1,Pride1,19830676809939.0,Team-1,Pride1_Sense3
STOP,ComputeScalar1,Pride1,19831072711103.0,Team-1,Pride1_Sense3
STOP,Collect2,Sense3,19832176635190.0,Team-1,Pride1_Sense3
START,ComputeScalar2,Pride1_Sense3,19832176894869.0,Team-1,Pride1_Sense3
START,ComputeScalar3,Sense3,19832177023709.0,Team-1,Pride1_Sense3
STOP,ComputeScalar2,Pride1_Sense3,19833111835625.0,Team-1,Pride1_Sense3
STOP,ComputeScalar3,Sense3,19837799438066.0,Team-1,Pride1_Sense3
START,ComputeCosine,Pride1_Sense3,19837800023121.0,Team-1,Pride1_Sense3
STOP,ComputeCosine,Pride1_Sense3,19837800389385.0,Team-1,Pride1_Sense3
QUEUE,ComputeCosine,Pride1_Sense4,19837801969604.0,Team-1,Pride1_Sense4
QUEUE,ComputeScalar1,Pride1,19837802136188.0,Team-1,Pride1_Sense4
QUEUE,ComputeScalar2,Pride1_Sense4,19837802318017.0,Team-1,Pride1_Sense4
QUEUE,ComputeScalar3,Sense4,19837802473986.0,Team-1,Pride1_Sense4
QUEUE,Collect1,Pride1,19837802639386.0,Team-1,Pride1_Sense4
QUEUE,Collect2,Sense4,19837802793718.0,Team-1,Pride1_Sense4
QUEUE,Tokenize1,Pride1,19837803270582.0,Team-1,Pride1_Sense4
QUEUE,Tokenize2,Sense4,19837803318843.0,Team-1,Pride1_Sense4
START,Tokenize1,Pride1,19837803381077.0,Team-1,Pride1_Sense4
START,Tokenize2,Sense4,19837803406354.0,Team-1,Pride1_Sense4
STOP,Tokenize1,Pride1,19837806422467.0,Team-1,Pride1_Sense4
START,Collect1,Pride1,19837806801910.0,Team-1,Pride1_Sense4
STOP,Tokenize2,Sense4,19837821041341.0,Team-1,Pride1_Sense4
START,Collect2,Sense4,19837821469868.0,Team-1,Pride1_Sense4
STOP,Collect1,Pride1,19837910340480.0,Team-1,Pride1_Sense4
START,ComputeScalar1,Pride1,19837910583677.0,Team-1,Pride1_Sense4
STOP,ComputeScalar1,Pride1,19838294692068.0,Team-1,Pride1_Sense4
STOP,Collect2,Sense4,19843936171128.0,Team-1,Pride1_Sense4
START,ComputeScalar2,Pride1_Sense4,19843936470815.0,Team-1,Pride1_Sense4
START,ComputeScalar3,Sense4,19843936517097.0,Team-1,Pride1_Sense4
