type,name,input_id,time,team,meas_id
STOP,ComputeScalar3,Pride1_Sense3,5106253835351,KrilabCsapat,Pride1_Sense3
START,ComputeScalar1,Pride1,5106253883117,KrilabCsapat,Pride1_Sense3
STOP,ComputeScalar1,Pride1,5106254681847,KrilabCsapat,Pride1_Sense3
START,ComputeScalar2,Sense3,5106254713452,KrilabCsapat,Pride1_Sense3
STOP,ComputeScalar2,Sense3,5106255519493,KrilabCsapat,Pride1_Sense3
START,ComputeCosine,Pride1_Sense3,5106255562289,KrilabCsapat,Pride1_Sense3
STOP,ComputeCosine,Pride1_Sense3,5106255575958,KrilabCsapat,Pride1_Sense3
QUEUE,Tokenize1,Pride1,5106255655485,KrilabCsapat,Pride1_Sense4
QUEUE,Tokenize2,Sense4,5106255851410,KrilabCsapat,Pride1_Sense4
QUEUE,Collect1,Pride1,5106255886480,KrilabCsapat,Pride1_Sense4
QUEUE,Collect2,Sense4,5106255907067,KrilabCsapat,Pride1_Sense4
QUEUE,ComputeScalar3,Pride1_Sense4,5106255922977,KrilabCsapat,Pride1_Sense4
QUEUE,ComputeScalar1,Pride1,5106255936818,KrilabCsapat,Pride1_Sense4
QUEUE,ComputeScalar2,Sense4,5106255950046,KrilabCsapat,Pride1_Sense4
QUEUE,ComputeCosine,Pride1_Sense4,5106255960696,KrilabCsapat,Pride1_Sense4
START,Tokenize1,Pride1,5106256172124,KrilabCsapat,Pride1_Sense4
STOP,Tokenize1,Pride1,5106260898184,KrilabCsapat,Pride1_Sense4
START,Tokenize2,Sense4,5106261183964,KrilabCsapat,Pride1_Sense4
STOP,Tokenize2,Sense4,5106265745521,KrilabCsapat,Pride1_Sense4
START,Collect1,Pride1,5106265816154,KrilabCsapat,Pride1_Sense4
STOP,Collect1,Pride1,5106268507827,KrilabCsapat,Pride1_Sense4
START,Collect2,Sense4,5106268577461,KrilabCsapat,Pride1_Sense4
STOP,Collect2,Sense4,5106270912357,KrilabCsapat,Pride1_Sense4
START,ComputeScalar3,Pride1_Sense4,5106270960831,KrilabCsapat,Pride1_Sense4
STOP,ComputeScalar3,Pride1_Sense4,5106271875207,KrilabCsapat,Pride1_Sense4
START,ComputeScalar1,Pride1,5106271908079,KrilabCsapat,Pride1_Sense4
STOP,ComputeScalar1,Pride1,5106272782174,KrilabCsapat,Pride1_Sense4
START,ComputeScalar2,Sense4,5106272825134,KrilabCsapat,Pride1_Sense4
STOP,ComputeScalar2,Sense4,5106273719423,KrilabCsapat,Pride1_Sense4
START,ComputeCosine,Pride1_Sense4,5106273766433,KrilabCsapat,Pride1_Sense4
STOP,ComputeCosine,Pride1_Sense4,5106273778457,KrilabCsapat,Pride1_Sense4
QUEUE,Tokenize1,Pride1,5106273863176,KrilabCsapat,Pride1_Sense5
QUEUE,Tokenize2,Sense5,5106274082619,KrilabCsapat,Pride1_Sense5
QUEUE,Collect1,Pride1,5106274124247,KrilabCsapat,Pride1_Sense5
QUEUE,Collect2,Sense5,5106274144725,KrilabCsapat,Pride1_Sense5
QUEUE,ComputeScalar3,Pride1_Sense5,5106274164303,KrilabCsapat,Pride1_Sense5
QUEUE,ComputeScalar1,Pride1,5106274215568,KrilabCsapat,Pride1_Sense5
QUEUE,ComputeScalar2,Sense5,5106274230888,KrilabCsapat,Pride1_Sense5
QUEUE,ComputeCosine,Pride1_Sense5,5106274247673,KrilabCsapat,Pride1_Sense5
START,Tokenize1,Pride1,5106274366535,KrilabCsapat,Pride1_Sense5
STOP,Tokenize1,Pride1,5106277474246,KrilabCsapat,Pride1_Sense5
START,Tokenize2,Sense5,5106277661712,KrilabCsapat,Pride1_Sense5
STOP,Tokenize2,Sense5,5106280545272,KrilabCsapat,Pride1_Sense5
START,Collect1,Pride1,5106280594580,KrilabCsapat,Pride1_Sense5
STOP,Collect1,Pride1,5106288748709,KrilabCsapat,Pride1_Sense5
START,Collect2,Sense5,5106288792908,KrilabCsapat,Pride1_Sense5
STOP,Collect2,Sense5,5106290460832,KrilabCsapat,Pride1_Sense5
START,ComputeScalar3,Pride1_Sense5,5106290507498,KrilabCsapat,Pride1_Sense5
STOP,ComputeScalar3,Pride1_Sense5,5106291538688,KrilabCsapat,Pride1_Sense5
START,ComputeScalar1,Pride1,5106291587120,KrilabCsapat,Pride1_Sense5
STOP,ComputeScalar1,Pride1,5106292356484,KrilabCsapat,Pride1_Sense5
START,ComputeScalar2,Sense5,5106292394368,KrilabCsapat,Pride1_Sense5
STOP,ComputeScalar2,Sense5,5106293156635,KrilabCsapat,Pride1_Sense5
START,ComputeCosine,Pride1_Sense5,5106293194621,KrilabCsapat,Pride1_Sense5
STOP,ComputeCosine,Pride1_Sense5,5106293204335,KrilabCsapat,Pride1_Sense5
