type,name,input_id,time,team,meas_id
STOP,ComputeScalar2,Sense3,41374726146100,SyncTask,Pride1_Sense3
STOP,ComputeCosine,Pride1_Sense3,41374726245300,SyncTask,Pride1_Sense3
QUEUE,Tokenize1,Pride1,41374739388300,SyncTask,Pride1_Sense4
START,Tokenize1,Pride1,41374739418700,SyncTask,Pride1_Sense4
QUEUE,Tokenize2,Sense4,41374739485900,SyncTask,Pride1_Sense4
START,Tokenize2,Sense4,41374739512600,SyncTask,Pride1_Sense4
STOP,Tokenize1,Pride1,41374740347500,SyncTask,Pride1_Sense4
QUEUE,Collect1,Pride1,41374740445400,SyncTask,Pride1_Sense4
START,Collect1,Pride1,41374740481100,SyncTask,Pride1_Sense4
STOP,Tokenize2,Sense4,41374745368800,SyncTask,Pride1_Sense4
QUEUE,Collect2,Sense4,41374745459700,SyncTask,Pride1_Sense4
START,Collect2,Sense4,41374745494300,SyncTask,Pride1_Sense4
STOP,Collect1,Pride1,41374840384000,SyncTask,Pride1_Sense4
QUEUE,ComputeScalar3,Pride1_Sense4,41374840562500,SyncTask,Pride1_Sense4
START,ComputeScalar3,Pride1_Sense4,41374840599200,SyncTask,Pride1_Sense4
QUEUE,ComputeScalar1,Pride1,41374840718300,SyncTask,Pride1_Sense4
START,ComputeScalar1,Pride1,41374840759000,SyncTask,Pride1_Sense4
STOP,ComputeScalar1,Pride1,41374841725000,SyncTask,Pride1_Sense4
QUEUE,ComputeCosine,Pride1_Sense4,41374841805500,SyncTask,Pride1_Sense4
START,ComputeCosine,Pride1_Sense4,41374841832500,SyncTask,Pride1_Sense4
STOP,Collect2,Sense4,41380130139400,SyncTask,Pride1_Sense4
QUEUE,ComputeScalar2,Sense4,41380130345600,SyncTask,Pride1_Sense4
START,ComputeScalar2,Sense4,41380130387900,SyncTask,Pride1_Sense4
STOP,ComputeScalar3,Pride1_Sense4,41380131550900,SyncTask,Pride1_Sense4
STOP,ComputeScalar2,Sense4,41380137588600,SyncTask,Pride1_Sense4
STOP,ComputeCosine,Pride1_Sense4,41380137699600,SyncTask,Pride1_Sense4
QUEUE,Tokenize1,Pride1,41380150898700,SyncTask,Pride1_Sense5
START,Tokenize1,Pride1,41380150931200,SyncTask,Pride1_Sense5
QUEUE,Tokenize2,Sense5,41380151011900,SyncTask,Pride1_Sense5
START,Tokenize2,Sense5,41380151037900,SyncTask,Pride1_Sense5
STOP,Tokenize1,Pride1,41380151706900,SyncTask,Pride1_Sense5
QUEUE,Collect1,Pride1,41380151813500,SyncTask,Pride1_Sense5
START,Collect1,Pride1,41380151839800,SyncTask,Pride1_Sense5
STOP,Tokenize2,Sense5,41380162262000,SyncTask,Pride1_Sense5
QUEUE,Collect2,Sense5,41380162417600,SyncTask,Pride1_Sense5
START,Collect2,Sense5,41380162454700,SyncTask,Pride1_Sense5
STOP,Collect1,Pride1,41380257018100,SyncTask,Pride1_Sense5
QUEUE,ComputeScalar3,Pride1_Sense5,41380257212300,SyncTask,Pride1_Sense5
QUEUE,ComputeScalar1,Pride1,41380257333400,SyncTask,Pride1_Sense5
START,ComputeScalar3,Pride1_Sense5,41380257397400,SyncTask,Pride1_Sense5
START,ComputeScalar1,Pride1,41380257466600,SyncTask,Pride1_Sense5
STOP,ComputeScalar1,Pride1,41380258476600,SyncTask,Pride1_Sense5
QUEUE,ComputeCosine,Pride1_Sense5,41380258639600,SyncTask,Pride1_Sense5
START,ComputeCosine,Pride1_Sense5,41380258692300,SyncTask,Pride1_Sense5
STOP,Collect2,Sense5,41401281340500,SyncTask,Pride1_Sense5
QUEUE,ComputeScalar2,Sense5,41401281541200,SyncTask,Pride1_Sense5
START,ComputeScalar2,Sense5,41401281576600,SyncTask,Pride1_Sense5
STOP,ComputeScalar3,Pride1_Sense5,41401282767700,SyncTask,Pride1_Sense5
STOP,ComputeScalar2,Sense5,41401289009800,SyncTask,Pride1_Sense5
STOP,ComputeCosine,Pride1_Sense5,41401289109300,SyncTask,Pride1_Sense5
QUEUE,Tokenize1,Pride1,41401303888200,SyncTask,Pride1_Sense6
QUEUE,Tokenize2,Sense6,41401303911200,SyncTask,Pride1_Sense6
START,Tokenize1,Pride1,41401303926600,SyncTask,Pride1_Sense6
START,Tokenize2,Sense6,41401303953700,SyncTask,Pride1_Sense6
STOP,Tokenize1,Pride1,41401304799600,SyncTask,Pride1_Sense6
QUEUE,Collect1,Pride1,41401304907700,SyncTask,Pride1_Sense6
START,Collect1,Pride1,41401304943100,SyncTask,Pride1_Sense6
STOP,Tokenize2,Sense6,41401325353900,SyncTask,Pride1_Sense6
QUEUE,Collect2,Sense6,41401325548200,SyncTask,Pride1_Sense6
START,Collect2,Sense6,41401325598000,SyncTask,Pride1_Sense6
STOP,Collect1,Pride1,41401416140500,SyncTask,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1,41401416408500,SyncTask,Pride1_Sense6
START,ComputeScalar1,Pride1,41401416470200,SyncTask,Pride1_Sense6
QUEUE,ComputeScalar3,Pride1_Sense6,41401416453000,SyncTask,Pride1_Sense6
START,ComputeScalar3,Pride1_Sense6,41401416588000,SyncTask,Pride1_Sense6
STOP,ComputeScalar1,Pride1,41401417217600,SyncTask,Pride1_Sense6
QUEUE,ComputeCosine,Pride1_Sense6,41401417304500,SyncTask,Pride1_Sense6
START,ComputeCosine,Pride1_Sense6,41401417335400,SyncTask,Pride1_Sense6
STOP,Collect2,Sense6,41557417118300,SyncTask,Pride1_Sense6
QUEUE,ComputeScalar2,Sense6,41557417310500,SyncTask,Pride1_Sense6
START,ComputeScalar2,Sense6,41557417348900,SyncTask,Pride1_Sense6
STOP,ComputeScalar3,Pride1_Sense6,41557418448300,SyncTask,Pride1_Sense6
STOP,ComputeScalar2,Sense6,41557427103100,SyncTask,Pride1_Sense6
STOP,ComputeCosine,Pride1_Sense6,41557427489100,SyncTask,Pride1_Sense6
QUEUE,Tokenize1,Pride2,41557440098000,SyncTask,Pride2_Sense1
START,Tokenize1,Pride2,41557440128500,SyncTask,Pride2_Sense1
QUEUE,Tokenize2,Sense1,41557440269100,SyncTask,Pride2_Sense1
START,Tokenize2,Sense1,41557440306700,SyncTask,Pride2_Sense1
STOP,Tokenize2,Sense1,41557441130400,SyncTask,Pride2_Sense1
QUEUE,Collect2,Sense1,41557443160800,SyncTask,Pride2_Sense1
START,Collect2,Sense1,41557443193500,SyncTask,Pride2_Sense1
STOP,Tokenize1,Pride2,41557443304100,SyncTask,Pride2_Sense1
QUEUE,Collect1,Pride2,41557443419100,SyncTask,Pride2_Sense1
START,Collect1,Pride2,41557443453700,SyncTask,Pride2_Sense1
STOP,Collect2,Sense1,41557543664700,SyncTask,Pride2_Sense1
QUEUE,ComputeScalar2,Sense1,41557543805600,SyncTask,Pride2_Sense1
START,ComputeScalar2,Sense1,41557543846200,SyncTask,Pride2_Sense1
QUEUE,ComputeScalar3,Pride2_Sense1,41557543983100,SyncTask,Pride2_Sense1
START,ComputeScalar3,Pride2_Sense1,41557544005500,SyncTask,Pride2_Sense1
STOP,ComputeScalar2,Sense1,41557544060300,SyncTask,Pride2_Sense1
QUEUE,ComputeCosine,Pride2_Sense1,41557544187000,SyncTask,Pride2_Sense1
START,ComputeCosine,Pride2_Sense1,41557544223400,SyncTask,Pride2_Sense1
STOP,Collect1,Pride2,41557852712500,SyncTask,Pride2_Sense1
QUEUE,ComputeScalar1,Pride2,41557852938100,SyncTask,Pride2_Sense1
START,ComputeScalar1,Pride2,41557852994100,SyncTask,Pride2_Sense1
STOP,ComputeScalar3,Pride2_Sense1,41557853270600,SyncTask,Pride2_Sense1
STOP,ComputeScalar1,Pride2,41557853815800,SyncTask,Pride2_Sense1
STOP,ComputeCosine,Pride2_Sense1,41557853934000,SyncTask,Pride2_Sense1
QUEUE,Tokenize2,Sense2,41557866018800,SyncTask,Pride2_Sense2
START,Tokenize2,Sense2,41557866044100,SyncTask,Pride2_Sense2
QUEUE,Tokenize1,Pride2,41557866178100,SyncTask,Pride2_Sense2
START,Tokenize1,Pride2,41557866231700,SyncTask,Pride2_Sense2
STOP,Tokenize2,Sense2,41557867226100,SyncTask,Pride2_Sense2
QUEUE,Collect2,Sense2,41557867308700,SyncTask,Pride2_Sense2
START,Collect2,Sense2,41557867336800,SyncTask,Pride2_Sense2
STOP,Tokenize1,Pride2,41557867538200,SyncTask,Pride2_Sense2
QUEUE,Collect1,Pride2,41557867610900,SyncTask,Pride2_Sense2
START,Collect1,Pride2,41557867635900,SyncTask,Pride2_Sense2
STOP,Collect1,Pride2,41558281511000,SyncTask,Pride2_Sense2
QUEUE,ComputeScalar3,Pride2_Sense2,41558281663900,SyncTask,Pride2_Sense2
START,ComputeScalar3,Pride2_Sense2,41558281699300,SyncTask,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,41558281820200,SyncTask,Pride2_Sense2
START,ComputeScalar1,Pride2,41558281855200,SyncTask,Pride2_Sense2
STOP,ComputeScalar1,Pride2,41558282699000,SyncTask,Pride2_Sense2
QUEUE,ComputeCosine,Pride2_Sense2,41558282798800,SyncTask,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,41558282824700,SyncTask,Pride2_Sense2
STOP,Collect2,Sense2,41558293725900,SyncTask,Pride2_Sense2
QUEUE,ComputeScalar2,Sense2,41558293863900,SyncTask,Pride2_Sense2
START,ComputeScalar2,Sense2,41558293891500,SyncTask,Pride2_Sense2
STOP,ComputeScalar2,Sense2,41558294238700,SyncTask,Pride2_Sense2
STOP,ComputeScalar3,Pride2_Sense2,41558294382300,SyncTask,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,41558294469600,SyncTask,Pride2_Sense2
QUEUE,Tokenize2,Sense3,41558304773200,SyncTask,Pride2_Sense3
QUEUE,Tokenize1,Pride2,41558304811100,SyncTask,Pride2_Sense3
START,Tokenize2,Sense3,41558304825900,SyncTask,Pride2_Sense3
START,Tokenize1,Pride2,41558304838400,SyncTask,Pride2_Sense3
STOP,Tokenize1,Pride2,41558308864600,SyncTask,Pride2_Sense3
QUEUE,Collect1,Pride2,41558309068000,SyncTask,Pride2_Sense3
START,Collect1,Pride2,41558309125600,SyncTask,Pride2_Sense3
STOP,Tokenize2,Sense3,41558309807700,SyncTask,Pride2_Sense3
QUEUE,Collect2,Sense3,41558309896400,SyncTask,Pride2_Sense3
START,Collect2,Sense3,41558309920500,SyncTask,Pride2_Sense3
STOP,Collect1,Pride2,41558701471300,SyncTask,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2,41558701673700,SyncTask,Pride2_Sense3
QUEUE,ComputeScalar3,Pride2_Sense3,41558701697400,SyncTask,Pride2_Sense3
START,ComputeScalar1,Pride2,41558701717400,SyncTask,Pride2_Sense3
START,ComputeScalar3,Pride2_Sense3,41558701734800,SyncTask,Pride2_Sense3
