kind,name,id,time,team,combination_id
End,Collect,Pride2,10583506861637,naturakka,9
End,ComputeScalar,Pride2,10583507222825,naturakka,9
End,Collect,Sense3,10583520823914,naturakka,9
Start,ComputeScalar,Sense3_Pride2,10583520890543,naturakka,9
Start,ComputeScalar,Sense3,10583520925262,naturakka,9
End,ComputeScalar,Sense3,10583521506486,naturakka,9
End,ComputeScalar,Sense3_Pride2,10583526843526,naturakka,9
Start,ComputeCosine,Sense3_Pride2,10583526882261,naturakka,9
End,ComputeCosine,Sense3_Pride2,10583526929185,naturakka,9
Start,Tokenize,Sense4,10583563359075,naturakka,10
Start,Tokenize,Pride2,10583563410438,naturakka,10
End,Tokenize,Pride2,10583567538858,naturakka,10
Start,Collect,Pride2,10583567712090,naturakka,10
Start,ComputeScalar,Pride2,10583579651169,naturakka,10
End,Collect,Pride2,10583579713125,naturakka,10
End,ComputeScalar,Pride2,10583579985138,naturakka,10
End,Tokenize,Sense4,10583582458667,naturakka,10
Start,Collect,Sense4,10583582499034,naturakka,10
End,Collect,Sense4,10583616540188,naturakka,10
Start,ComputeScalar,Sense4,10583616589771,naturakka,10
Start,ComputeScalar,Sense4_Pride2,10583616642486,naturakka,10
End,ComputeScalar,Sense4,10583617484817,naturakka,10
End,ComputeScalar,Sense4_Pride2,10583623050552,naturakka,10
Start,ComputeCosine,Sense4_Pride2,10583623087988,naturakka,10
End,ComputeCosine,Sense4_Pride2,10583623172244,naturakka,10
Start,Tokenize,Pride2,10583679674151,naturakka,11
Start,Tokenize,Sense5,10583680023609,naturakka,11
End,Tokenize,Pride2,10583686615485,naturakka,11
Start,Collect,Pride2,10583686682273,naturakka,11
End,Collect,Pride2,10583693814021,naturakka,11
Start,ComputeScalar,Pride2,10583693881087,naturakka,11
End,ComputeScalar,Pride2,10583694115370,naturakka,11
End,Tokenize,Sense5,10583708837774,naturakka,11
Start,Collect,Sense5,10583708890721,naturakka,11
End,Collect,Sense5,10583793084812,naturakka,11
Start,ComputeScalar,Sense5,10583793162527,naturakka,11
Start,ComputeScalar,Sense5_Pride2,10583793199116,naturakka,11
End,ComputeScalar,Sense5,10583795864734,naturakka,11
End,ComputeScalar,Sense5_Pride2,10583803880950,naturakka,11
Start,ComputeCosine,Sense5_Pride2,10583803943457,naturakka,11
End,ComputeCosine,Sense5_Pride2,10583804026613,naturakka,11
Start,Tokenize,Pride2,10583856935812,naturakka,12
Start,Tokenize,Sense6,10583857011219,naturakka,12
End,Tokenize,Pride2,10583863459190,naturakka,12
Start,Collect,Pride2,10583863567632,naturakka,12
End,Collect,Pride2,10583871731932,naturakka,12
Start,ComputeScalar,Pride2,10583871788163,naturakka,12
End,ComputeScalar,Pride2,10583872165463,naturakka,12
End,Tokenize,Sense6,10583918413989,naturakka,12
Start,Collect,Sense6,10583918471603,naturakka,12
End,Collect,Sense6,10584107596080,naturakka,12
Start,ComputeScalar,Sense6_Pride2,10584107675394,naturakka,12
Start,ComputeScalar,Sense6,10584107760118,naturakka,12
End,ComputeScalar,Sense6,10584112876295,naturakka,12
End,ComputeScalar,Sense6_Pride2,10584116566693,naturakka,12
Start,ComputeCosine,Sense6_Pride2,10584116620451,naturakka,12
End,ComputeCosine,Sense6_Pride2,10584116684394,naturakka,12
Start,Tokenize,Pride3,10584173361940,naturakka,13
Start,Tokenize,Sense1,10584173395952,naturakka,13
End,Tokenize,Sense1,10584175342905,naturakka,13
Start,Collect,Sense1,10584175378738,naturakka,13
Start,ComputeScalar,Sense1,10584179535315,naturakka,13
End,Collect,Sense1,10584179664194,naturakka,13
End,ComputeScalar,Sense1,10584179763571,naturakka,13
End,Tokenize,Pride3,10584182495404,naturakka,13
Start,Collect,Pride3,10584182546470,naturakka,13
