kind,name,id,time,team,combination_id
Start,ComputeScalar,Pride5,2644156849142.0,Whatever,29
End,ComputeScalar,Pride5,2651530632202.0,Whatever,29
Start,ComputeScalar,Sense5_Pride5,2651530753985.0,Whatever,29
End,ComputeScalar,Sense5_Pride5,2666557602001.0,Whatever,29
Start,ComputeCosine,Sense5_Pride5,2666557702887.0,Whatever,29
End,ComputeCosine,Sense5_Pride5,2666557715072.0,Whatever,29
Start,Tokenize,Sense5,2668566132231.0,Whatever,30
Start,Tokenize,Pride6,2668566447043.0,Whatever,30
End,Tokenize,Sense5,2668586629323.0,Whatever,30
Start,Collect,Sense5,2668586765559.0,Whatever,30
End,Tokenize,Pride6,2668602163224.0,Whatever,30
Start,Collect,Pride6,2668602323084.0,Whatever,30
End,Collect,Sense5,2698816913956.0,Whatever,30
Start,ComputeScalar,Sense5,2698817139339.0,Whatever,30
End,ComputeScalar,Sense5,2714651632772.0,Whatever,30
End,Collect,Pride6,2765238798882.0,Whatever,30
Start,ComputeScalar,Pride6,2765238886049.0,Whatever,30
End,ComputeScalar,Pride6,2798770175017.0,Whatever,30
Start,ComputeScalar,Sense5_Pride6,2798770283145.0,Whatever,30
End,ComputeScalar,Sense5_Pride6,2833687237306.0,Whatever,30
Start,ComputeCosine,Sense5_Pride6,2833687310665.0,Whatever,30
End,ComputeCosine,Sense5_Pride6,2833687320143.0,Whatever,30
Start,Tokenize,Sense6,2835714463466.0,Whatever,31
Start,Tokenize,Pride1,2835714583582.0,Whatever,31
End,Tokenize,Pride1,2835716322617.0,Whatever,31
Start,Collect,Pride1,2835716390415.0,Whatever,31
End,Tokenize,Sense6,2835764627094.0,Whatever,31
Start,Collect,Sense6,2835764760536.0,Whatever,31
End,Collect,Pride1,2835786915617.0,Whatever,31
Start,ComputeScalar,Pride1,2835787021454.0,Whatever,31
End,ComputeScalar,Pride1,2835828975788.0,Whatever,31
End,Collect,Sense6,2906281561176.0,Whatever,31
Start,ComputeScalar,Sense6_Pride1,2906281672296.0,Whatever,31
End,ComputeScalar,Sense6_Pride1,2908627548429.0,Whatever,31
Start,ComputeScalar,Sense6,2908627649001.0,Whatever,31
End,ComputeScalar,Sense6,2940993614509.0,Whatever,31
Start,ComputeCosine,Sense6_Pride1,2940993703691.0,Whatever,31
End,ComputeCosine,Sense6_Pride1,2940993716577.0,Whatever,31
Start,Tokenize,Sense6,2943001391674.0,Whatever,32
Start,Tokenize,Pride2,2943001448757.0,Whatever,32
End,Tokenize,Pride2,2943005244788.0,Whatever,32
Start,Collect,Pride2,2943005314971.0,Whatever,32
End,Tokenize,Sense6,2943592360361.0,Whatever,32
Start,Collect,Sense6,2943592442923.0,Whatever,32
End,Collect,Pride2,2943780581321.0,Whatever,32
Start,ComputeScalar,Pride2,2943780663495.0,Whatever,32
End,ComputeScalar,Pride2,2943937051534.0,Whatever,32
End,Collect,Sense6,3009801190878.0,Whatever,32
Start,ComputeScalar,Sense6,3009801291912.0,Whatever,32
End,ComputeScalar,Sense6,3040077590397.0,Whatever,32
Start,ComputeScalar,Sense6_Pride2,3040077661598.0,Whatever,32
End,ComputeScalar,Sense6_Pride2,3044609350292.0,Whatever,32
Start,ComputeCosine,Sense6_Pride2,3044609425840.0,Whatever,32
End,ComputeCosine,Sense6_Pride2,3044609435733.0,Whatever,32
Start,Tokenize,Sense6,3046617059546.0,Whatever,33
Start,Tokenize,Pride3,3046617107581.0,Whatever,33
End,Tokenize,Pride3,3046620778329.0,Whatever,33
Start,Collect,Pride3,3046620865224.0,Whatever,33
End,Tokenize,Sense6,3046653971559.0,Whatever,33
Start,Collect,Sense6,3046654066339.0,Whatever,33
End,Collect,Pride3,3047723686624.0,Whatever,33
Start,ComputeScalar,Pride3,3047723801904.0,Whatever,33
End,ComputeScalar,Pride3,3048430742788.0,Whatever,33
End,Collect,Sense6,3119687704773.0,Whatever,33
Start,ComputeScalar,Sense6_Pride3,3119687774517.0,Whatever,33
End,ComputeScalar,Sense6_Pride3,3128793145204.0,Whatever,33
Start,ComputeScalar,Sense6,3128793212090.0,Whatever,33
End,ComputeScalar,Sense6,3161425403129.0,Whatever,33
Start,ComputeCosine,Sense6_Pride3,3161425474963.0,Whatever,33
End,ComputeCosine,Sense6_Pride3,3161425481605.0,Whatever,33
Start,Tokenize,Sense6,3163433376538.0,Whatever,34
Start,Tokenize,Pride4,3163433452344.0,Whatever,34
End,Tokenize,Pride4,3163440745407.0,Whatever,34
Start,Collect,Pride4,3163440836942.0,Whatever,34
End,Tokenize,Sense6,3163475555680.0,Whatever,34
Start,Collect,Sense6,3163475653694.0,Whatever,34
End,Collect,Pride4,3170323901433.0,Whatever,34
Start,ComputeScalar,Pride4,3170324052818.0,Whatever,34
End,ComputeScalar,Pride4,3174496144464.0,Whatever,34
End,Collect,Sense6,3239414847476.0,Whatever,34
Start,ComputeScalar,Sense6,3239414939739.0,Whatever,34
End,ComputeScalar,Sense6,3271934877248.0,Whatever,34
Start,ComputeScalar,Sense6_Pride4,3271934951915.0,Whatever,34
End,ComputeScalar,Sense6_Pride4,3289711162218.0,Whatever,34
Start,ComputeCosine,Sense6_Pride4,3289711238681.0,Whatever,34
End,ComputeCosine,Sense6_Pride4,3289711247456.0,Whatever,34
Start,Tokenize,Sense6,3291719436178.0,Whatever,35
Start,Tokenize,Pride5,3291719466291.0,Whatever,35
End,Tokenize,Pride5,3291803751791.0,Whatever,35
Start,Collect,Pride5,3291803929192.0,Whatever,35
End,Tokenize,Sense6,3291817473637.0,Whatever,35
Start,Collect,Sense6,3291817591627.0,Whatever,35
End,Collect,Pride5,3324015142954.0,Whatever,35
Start,ComputeScalar,Pride5,3324015251831.0,Whatever,35
End,ComputeScalar,Pride5,3340987700854.0,Whatever,35
End,Collect,Sense6,3384769174752.0,Whatever,35
Start,ComputeScalar,Sense6_Pride5,3384769269113.0,Whatever,35
End,ComputeScalar,Sense6_Pride5,3418516746617.0,Whatever,35
Start,ComputeScalar,Sense6,3418516839397.0,Whatever,35
End,ComputeScalar,Sense6,3451007760313.0,Whatever,35
Start,ComputeCosine,Sense6_Pride5,3451007822361.0,Whatever,35
End,ComputeCosine,Sense6_Pride5,3451007828914.0,Whatever,35
Start,Tokenize,Sense6,3453017923203.0,Whatever,36
Start,Tokenize,Pride6,3453018003796.0,Whatever,36
End,Tokenize,Sense6,3453047600789.0,Whatever,36
Start,Collect,Sense6,3453047710442.0,Whatever,36
End,Tokenize,Pride6,3453056932206.0,Whatever,36
Start,Collect,Pride6,3453056973620.0,Whatever,36
End,Collect,Sense6,3581429300330.0,Whatever,36
Start,ComputeScalar,Sense6,3581429424949.0,Whatever,36
End,Collect,Pride6,3585602593114.0,Whatever,36
End,ComputeScalar,Sense6,3604457467770.0,Whatever,36
Start,ComputeScalar,Pride6,3604457541692.0,Whatever,36
End,ComputeScalar,Pride6,3626022433433.0,Whatever,36
Start,ComputeScalar,Sense6_Pride6,3626022551538.0,Whatever,36
End,ComputeScalar,Sense6_Pride6,3665804886673.0,Whatever,36
Start,ComputeCosine,Sense6_Pride6,3665805079672.0,Whatever,36
End,ComputeCosine,Sense6_Pride6,3665805093059.0,Whatever,36
